house_type,house_size,city,latitude,longitude,price,currency,numBathrooms,numBalconies,Status
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.67728996,77.15930176,401012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.67728996,77.15930176,346116,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.67728996,77.15930176,401122,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"3,011 sq ft",Delhi,28.67728996,77.15930176,410202,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.67728996,77.15930176,401012,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"5,896 sq ft",Delhi,28.67728996,77.15930176,401012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.67728996,77.15930176,410202,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.67728996,77.15930176,412225,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57413292,77.16131592,301012,INR,4.0,4.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57413292,77.16131592,401012,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57413292,77.16131592,401012,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57413292,77.16131592,310012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57413292,77.16131592,540101,INR,4.0,3.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.67728996,77.15930176,381812,INR,4.0,3.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.67728996,77.15930176,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"3,011 sq ft",Delhi,28.67728996,77.15930176,408512,INR,3.0,2.0,Unfurnished
4 BHK Apartment ,"5,896 sq ft",Delhi,28.57413292,77.16131592,530110,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.57413292,77.16131592,325491,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.57413292,77.16131592,540105,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.57413292,77.16131592,640115,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.67728996,77.15930176,1211401,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"1,856 sq ft",Delhi,28.59763908,77.23332977,401022,INR,3.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.67728996,77.15930176,1182002,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.67728996,77.15930176,1211222,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,851 sq ft",Delhi,28.59763908,77.23332977,401105,INR,3.0,2.0,Unfurnished
5 BHK Villa ,"6,535 sq ft",Delhi,28.67728996,77.15930176,1412255,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.59763908,77.23332977,301022,INR,3.0,3.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.59763908,77.23332977,329295,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.67728996,77.15930176,301102,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,521 sq ft",Delhi,28.67728996,77.15930176,401012,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.67728996,77.15930176,326265,INR,4.0,2.0,Unfurnished
3 BHK Apartment ,"1,400 sq ft",Delhi,28.5931282,77.07209778,40000,INR,3.0,,Semi-Furnished
1 BHK Apartment ,150 sq ft,Delhi,28.58855057,77.08226776,4000,INR,1.0,1.0,Semi-Furnished
3 BHK Apartment ,"1,422 sq ft",Delhi,28.59712982,77.06673431,45000,INR,2.0,2.0,Semi-Furnished
2 BHK Apartment ,"1,300 sq ft",Delhi,28.59712982,77.06673431,28500,INR,2.0,,Semi-Furnished
3 BHK Apartment ,"1,639 sq ft",Delhi,28.59692764,77.06732941,45000,INR,3.0,,Semi-Furnished
4 BHK Apartment ,"2,160 sq ft",Delhi,28.59634781,77.06911469,65000,INR,4.0,3.0,Semi-Furnished
3 BHK Apartment ,"1,600 sq ft",Delhi,28.5969162,77.07141876,30000,INR,2.0,2.0,Semi-Furnished
3 BHK Apartment ,"1,650 sq ft",Delhi,28.59767723,77.0710144,34000,INR,3.0,3.0,Semi-Furnished
3 BHK Apartment ,"2,200 sq ft",Delhi,28.59767723,77.0710144,35000,INR,3.0,3.0,Semi-Furnished
3 BHK Apartment ,"1,800 sq ft",Delhi,28.59902382,77.06820679,40000,INR,3.0,3.0,Semi-Furnished
3 BHK Apartment ,"1,650 sq ft",Delhi,28.59669495,77.06964111,40000,INR,4.0,3.0,Semi-Furnished
3 BHK Apartment ,"1,650 sq ft",Delhi,28.59669495,77.06964111,35000,INR,3.0,3.0,Semi-Furnished
3 BHK Apartment ,"1,800 sq ft",Delhi,28.60403252,77.04399872,32000,INR,2.0,2.0,Semi-Furnished
2 BHK Apartment ,"1,200 sq ft",Delhi,28.60393906,77.04146576,27000,INR,2.0,2.0,Semi-Furnished
3 BHK Apartment ,"1,422 sq ft",Delhi,28.59712982,77.06673431,45000,INR,2.0,2.0,Semi-Furnished
2 BHK Apartment ,"1,300 sq ft",Delhi,28.59712982,77.06673431,28500,INR,2.0,,Semi-Furnished
3 BHK Apartment ,"1,639 sq ft",Delhi,28.59692764,77.06732941,45000,INR,3.0,,Semi-Furnished
4 BHK Apartment ,"2,160 sq ft",Delhi,28.59634781,77.06911469,65000,INR,4.0,3.0,Semi-Furnished
3 BHK Apartment ,"1,900 sq ft",Delhi,28.59634781,77.06911469,45000,INR,3.0,3.0,Semi-Furnished
2 BHK Apartment ,"1,300 sq ft",Delhi,28.58085632,77.06998444,23000,INR,2.0,3.0,Semi-Furnished
2 BHK Apartment ,"1,250 sq ft",Delhi,28.59211159,77.04821014,22000,INR,2.0,3.0,Semi-Furnished
3 BHK Independent Floor ,"1,600 sq ft",Delhi,28.58126068,77.24195099,80000,INR,3.0,2.0,Semi-Furnished
4 BHK Villa ,"6,521 sq ft",Delhi,28.49571991,77.13581085,704405,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,564192,INR,4.0,2.0,Unfurnished
4 BHK Apartment ,"5,562 sq ft",Delhi,28.49571991,77.13581085,546192,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,562 sq ft",Delhi,28.49571991,77.13581085,401010,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.56834984,77.27211761,301022,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,251 sq ft",Delhi,28.56834984,77.27211761,362622,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.56834984,77.27211761,401015,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.56834984,77.27211761,301022,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,504004,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,301011,INR,3.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.56705093,77.27355957,840400,INR,4.0,2.0,Furnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.56705093,77.27355957,585521,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.56705093,77.27355957,308514,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.56705093,77.27355957,504015,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,251 sq ft",Delhi,28.56705093,77.27355957,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.56705093,77.27355957,301022,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.56705093,77.27355957,246116,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.56705093,77.27355957,308521,INR,4.0,3.0,Unfurnished
3 BHK Apartment ,"1,400 sq ft",Delhi,28.59617615,77.07012939,40000,INR,3.0,,Semi-Furnished
3 BHK Independent Floor ,"1,800 sq ft",Delhi,28.6697216,77.11040497,45000,INR,3.0,2.0,Semi-Furnished
3 BHK Independent Floor ,"1,350 sq ft",Delhi,28.67269325,77.10397339,27000,INR,3.0,2.0,Unfurnished
2 BHK Independent Floor ,600 sq ft,Delhi,28.7118988,77.11112976,15000,INR,2.0,1.0,Semi-Furnished
1 BHK Independent Floor ,300 sq ft,Delhi,28.63493347,77.17928314,25000,INR,1.0,1.0,Furnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.53174019,77.24913788,504105,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"3,921 sq ft",Delhi,28.53174019,77.24913788,401010,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,952 sq ft",Delhi,28.56125832,77.19052124,301011,INR,4.0,3.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.53174019,77.24913788,401015,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"3,621 sq ft",Delhi,28.53174019,77.24913788,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.50527763,77.20741272,362125,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,562 sq ft",Delhi,28.50527763,77.20741272,301020,INR,4.0,3.0,Unfurnished
4 BHK Apartment ,"6,251 sq ft",Delhi,28.50527763,77.20741272,546195,INR,4.0,2.0,Unfurnished
4 BHK Apartment ,"6,521 sq ft",Delhi,28.50527763,77.20741272,549195,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.50527763,77.20741272,401102,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.50527763,77.20741272,521112,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.50527763,77.20741272,301012,INR,4.0,4.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,235592,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56834984,77.27211761,235592,INR,3.0,2.0,Unfurnished
4 BHK Villa ,"6,251 sq ft",Delhi,28.60279655,77.21968079,2162295,INR,4.0,4.0,Unfurnished
4 BHK Villa ,"6,521 sq ft",Delhi,28.60173035,77.18534088,1549491,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,562 sq ft",Delhi,28.50527763,77.20741272,301012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.5969677,77.22038269,1201010,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.59545326,77.21033478,1201102,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59545326,77.21033478,1012002,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.52631378,77.14366913,300110,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,896 sq ft",Delhi,28.52631378,77.14366913,401102,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.5969677,77.22038269,1201102,INR,4.0,4.0,Unfurnished
5 BHK Apartment ,"5,896 sq ft",Delhi,28.52631378,77.14366913,401012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.6001606,77.22097778,1448181,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6001606,77.22097778,1256461,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59095383,77.22794342,1201010,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.63135529,77.2289505,1418182,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.60279655,77.21968079,1087458,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59311676,77.22044373,1216162,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"5,896 sq ft",Delhi,28.59311676,77.22044373,1210102,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59388924,77.22183228,1010102,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,852 sq ft",Delhi,28.57413292,77.16131592,235222,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57262039,77.26422119,504015,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1218182,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1010102,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.60173035,77.18534088,1418182,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,852 sq ft",Delhi,28.5376606,77.20207214,308225,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.54276657,77.20674133,301012,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,852 sq ft",Delhi,28.54276657,77.20674133,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.54276657,77.20674133,301102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.54276657,77.20674133,301022,INR,3.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.5376606,77.20207214,401102,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.5376606,77.20207214,301022,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.5376606,77.20207214,301022,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,235592,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.53087997,77.20243073,401012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57893944,77.16504669,301012,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.57893944,77.16504669,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57893944,77.16504669,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57893944,77.16504669,301010,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57893944,77.16504669,274188,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.57893944,77.16504669,301022,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.55765915,77.21248627,401015,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55970383,77.20386505,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55761909,77.20458984,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55761909,77.20458984,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55761909,77.20458984,274126,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55761909,77.20458984,235592,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.56125832,77.19052124,301012,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56125832,77.19052124,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"3,010 sq ft",Delhi,28.56125832,77.19052124,301015,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.56125832,77.19052124,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56125832,77.19052124,301012,INR,3.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.55739021,77.15714264,549181,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.55739021,77.15714264,301022,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.55739021,77.15714264,401105,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55739021,77.15714264,381022,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"3,085 sq ft",Delhi,28.55739021,77.15714264,308558,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,521 sq ft",Delhi,28.56010056,77.2193222,285494,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.53347588,77.19955444,301022,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53347588,77.19955444,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53347588,77.19955444,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,054 sq ft",Delhi,28.53347588,77.19955444,308512,INR,3.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.59388924,77.22183228,1201102,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.6001606,77.22097778,1448181,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6001606,77.22097778,1256461,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59095383,77.22794342,1201010,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.63135529,77.2289505,1418182,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.60279655,77.21968079,1087458,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59311676,77.22044373,1216162,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"5,896 sq ft",Delhi,28.59311676,77.22044373,1210102,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59388924,77.22183228,1010102,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,852 sq ft",Delhi,28.57413292,77.16131592,235222,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57262039,77.26422119,504015,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1218182,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1010102,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.60173035,77.18534088,1418182,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.53347588,77.19955444,301022,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53347588,77.19955444,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53347588,77.19955444,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,054 sq ft",Delhi,28.53347588,77.19955444,308512,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,852 sq ft",Delhi,28.53347588,77.19955444,308222,INR,3.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.54276657,77.20674133,301022,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,546192,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.49946976,77.19647217,401012,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,952 sq ft",Delhi,28.49946976,77.19647217,401012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,301022,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,564192,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"5,896 sq ft",Delhi,28.49571991,77.13581085,301012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,891 sq ft",Delhi,28.49571991,77.13581085,301022,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49571991,77.13581085,401102,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.50527763,77.20741272,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.50527763,77.20741272,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.50527763,77.20741272,301012,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.60279655,77.21968079,1412365,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.59388924,77.22183228,1201102,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,800 sq ft",Delhi,28.53410149,77.24325562,100000,INR,3.0,3.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.5969677,77.22038269,1201010,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.59545326,77.21033478,1201102,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59545326,77.21033478,1012002,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.52631378,77.14366913,300110,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,896 sq ft",Delhi,28.52631378,77.14366913,401102,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.5969677,77.22038269,1201102,INR,4.0,4.0,Unfurnished
5 BHK Apartment ,"5,896 sq ft",Delhi,28.52631378,77.14366913,401012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.6001606,77.22097778,1448181,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6001606,77.22097778,1256461,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59095383,77.22794342,1201010,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.63135529,77.2289505,1418182,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.60279655,77.21968079,1087458,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59311676,77.22044373,1216162,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"5,896 sq ft",Delhi,28.59311676,77.22044373,1210102,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59388924,77.22183228,1010102,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,852 sq ft",Delhi,28.57413292,77.16131592,235222,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57262039,77.26422119,504015,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1218182,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1010102,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.60173035,77.18534088,1418182,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.55949974,77.21679688,504105,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401015,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,410105,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301015,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401015,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"4,852 sq ft",Delhi,28.55949974,77.21679688,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,312012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55765915,77.21248627,235562,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.55765915,77.21248627,301012,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55765915,77.21248627,310101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.55765915,77.21248627,301012,INR,3.0,2.0,Unfurnished
